PARSEC Optimized Airfoil
0.043801 -0.020087
0.048217 -0.017825
0.052834 -0.015283
0.057649 -0.012488
0.062662 -0.009467
0.067868 -0.006249
0.073267 -0.002866
0.078856 0.000648
0.084632 0.004260
0.090592 0.007935
0.096734 0.011637
0.103056 0.015332
0.109554 0.018986
0.116226 0.022565
0.123068 0.026037
0.130078 0.029374
0.137252 0.032547
0.144588 0.035531
0.152081 0.038304
0.159730 0.040847
0.167529 0.043143
0.175476 0.045181
0.183568 0.046951
0.191800 0.048448
0.200169 0.049671
0.208672 0.050621
0.217304 0.051305
0.226062 0.051730
0.234941 0.051910
0.243938 0.051860
0.253049 0.051598
0.262270 0.051146
0.271597 0.050526
0.281025 0.049764
0.290550 0.048886
0.300169 0.047922
0.309876 0.046898
0.319668 0.045846
0.329540 0.044793
0.339488 0.043770
0.349507 0.042803
0.359594 0.041921
0.369742 0.041149
0.379949 0.040510
0.390208 0.040025
0.400517 0.039715
0.410870 0.039594
0.421262 0.039677
0.431690 0.039973
0.442147 0.040489
0.452631 0.041229
0.463136 0.042192
0.473657 0.043376
0.484189 0.044774
0.494729 0.046375
0.505271 0.048166
0.515811 0.050132
0.526343 0.052251
0.536864 0.054504
0.547369 0.056865
0.557853 0.059308
0.568310 0.061806
0.578738 0.064328
0.589130 0.066846
0.599483 0.069326
0.609792 0.071740
0.620051 0.074054
0.630258 0.076238
0.640406 0.078262
0.650493 0.080098
0.660512 0.081717
0.670460 0.083096
0.680332 0.084209
0.690124 0.085036
0.699831 0.085559
0.709450 0.085763
0.718975 0.085633
0.728403 0.085162
0.737730 0.084343
0.746951 0.083172
0.756062 0.081651
0.765059 0.079781
0.773938 0.077570
0.782696 0.075027
0.791328 0.072165
0.799831 0.068999
0.808200 0.065547
0.816432 0.061828
0.824524 0.057865
0.832471 0.053681
0.840270 0.049301
0.847919 0.044753
0.855412 0.040063
0.862748 0.035259
0.869922 0.030370
0.876932 0.025424
0.883774 0.020448
0.890446 0.015469
0.896944 0.010514
0.903266 0.005608
0.909408 0.000774
0.915368 -0.003965
0.921144 -0.008589
0.926733 -0.013079
0.932132 -0.017419
0.937338 -0.021594
0.942351 -0.025593
0.947166 -0.029404
0.951783 -0.033019
0.956199 -0.036434
0.960412 -0.039643
0.964421 -0.042644
0.968223 -0.045438
0.971817 -0.048026
0.975201 -0.050410
0.978374 -0.052595
0.981335 -0.054585
0.984081 -0.056387
0.986612 -0.058008
0.988927 -0.059455
0.991025 -0.060735
0.992904 -0.061855
0.994564 -0.062824
0.996004 -0.063648
0.997224 -0.064333
0.998223 -0.064886
0.999000 -0.065310
0.999556 -0.065610
0.999889 -0.065789
1.000000 -0.065849
